time,pixel_shift,can_v_kmh,gps_v_kmh,Vision_v_kmh
1848.263763,0.05361706018447876,116.32444475562055,115.38992850412016,117.58377170213527
1848.3137689999999,0.15819483995437622,116.39358817857632,115.38542971156521,117.57123911348877
1848.363789,0.12476646900177002,116.47388944445157,115.38093073907294,117.56599833602769
1848.413766,0.01819918304681778,116.49600425750968,115.3764305070195,117.55760469828795
1848.4637659999999,0.1353524923324585,116.53706726443953,115.37193414361819,117.5552260256215
1848.513765,0.17454417049884796,116.52067018986004,115.36743571093784,117.54775046484247
1848.56376,0.15921008586883545,116.52298420091795,115.36293736822614,117.54113622167701
1848.613781,0.14640291035175323,116.61351144047998,115.35843938538905,117.53970123704678
1848.663773,0.024245690554380417,116.66931351591782,115.35393906336697,117.53337439746764
1848.7137639999999,0.18710270524024963,116.6679699320311,115.34944135043584,117.53086198342075
1848.763777,0.0407167449593544,116.67985965544021,115.34494372747338,117.52552779371594
1848.813781,0.09508518129587173,116.68974817385323,115.34044412520053,117.52214767873673
1848.863777,0.15930227935314178,116.72954587928065,115.33594533264555,117.52383680316652
1848.913759,0.03660433366894722,116.78963890529893,115.33144725983982,117.51309650829378
1848.963772,0.0966191366314888,116.76991714750218,115.32695044659522,117.50634023283006
1849.013759,0.008352437987923622,116.72135380423784,115.32245084432238,117.50703508688585
1849.0637629999999,0.012425032444298267,116.77780442348846,115.31795358123453,117.50218808033364
1849.1137549999999,0.1056707352399826,116.85283594930378,115.31345478867956,117.49946660966285
1849.163756,0.03375483676791191,116.91657739424355,115.30895707574844,117.49498873122315
1849.213755,0.10167364031076431,116.99222025608506,115.30445855309944,117.49227110583075
1849.26375,0.03514712303876877,116.9434736202182,115.29996021038772,117.48807923289644
1849.313754,0.018102869391441345,116.90111257720083,115.29546222755063,117.48174299908324
1849.3637489999999,0.008774779736995697,116.93157827359266,115.29096343499567,117.48136060928863
1849.413771,0.06938060373067856,117.04985549401347,115.2864654521586,117.47571686019668
1849.463745,0.05432353541254997,117.09410890360617,115.28196504016786,117.47124228779342
1849.513749,0.012357684783637524,117.03819931088104,115.2774689466725,117.4654761747979
1849.563762,0.05920630693435669,117.04888859249564,115.27297015411753,117.46097784815476
1849.613752,0.09099709987640381,117.07544401849053,115.29242390234573,117.45809380681351
1849.663766,0.026985807344317436,117.07483849228912,115.31843558830303,117.4543783188991
1849.71375,0.036662809550762177,117.15858180408738,115.34445976236718,117.45094772576572
1849.763743,0.11302843689918518,117.1089234897657,115.37046832629777,117.44892638275962
1849.813758,0.037245139479637146,117.0517547608256,115.39648157326849,117.44612737140986
1849.8637449999999,0.073381207883358,117.09630331457895,115.42250626767047,117.44404221648446
1849.913746,0.033616550266742706,117.22865141610797,115.44851639261437,117.44642070829775
1849.963745,0.02868545614182949,117.23075677873078,115.47453380228735,117.44701089900542
1850.013761,0.06753996759653091,117.31878094998392,115.50055017128479,117.44739872169863
1850.063752,0.08335038274526596,117.29011792531362,115.5265753860245,117.44763874033738
1850.113736,0.011272559873759747,117.19750928173308,115.55258759231965,117.44510471543724
1850.1637389999999,0.08853037655353546,117.27434847828941,115.57859615625024,117.44346253528612
1850.213742,0.059153519570827484,117.40512918626504,115.60461460659869,117.44260797113225
1850.2637399999999,0.007784529123455286,117.44042907193408,115.63063305694726,117.44565986044731
1850.313738,0.007792085409164429,117.41784858791478,115.65664890560684,117.44383252100167
1850.363746,0.09981130063533783,117.42161559588186,115.68266475426654,117.44245810009889
1850.413755,0.08493661135435104,117.41798572630654,115.70868580630398,117.45087717908109
1850.46374,0.00987265259027481,117.4417779140939,115.73470737867926,117.452069213525
1850.5137359999999,0.0750308558344841,117.5432712676423,115.76071646294757,117.45309989353413
1850.563736,0.024372726678848267,117.5343825024679,115.78673127093158,117.45438397150932
1850.613733,0.0840570479631424,117.4782729388271,115.81274816026685,117.45524761445594
1850.6637309999999,0.0102446423843503,117.47030605229318,115.8387634885886,117.45890426260777
1850.713736,0.014153880998492241,117.50571117699421,115.86477933724818,117.46154588244008
1850.763732,0.01445345301181078,117.55808046837785,115.89079882827231,117.46384062990174
1850.8137279999999,0.010247951373457909,117.62027426668227,115.91681363625632,117.4681581360779
1850.863732,0.04875936359167099,117.61744010705853,115.94282844424033,117.47168513263968
1850.9137329999999,0.11338244378566742,117.50482253605749,115.96884741492676,117.46809344116772
1850.963746,0.12471413612365723,117.5520873597228,115.99486482459963,117.4646000461061
1851.013729,0.027504021301865578,117.6008022364374,116.02088847832606,117.46326312503136
1851.0637279999999,0.18126711249351501,117.6158730721541,116.04689652191891,117.46470817904834
1851.113729,0.06952141225337982,117.64672273789411,116.07291289091623,117.46612751650392
1851.1637289999999,0.04698910936713219,117.56738859176501,116.09893030058922,117.46767568769579
1851.213736,0.04246806725859642,117.52196647347647,116.12494718992437,117.46916408005171
1851.263726,0.08724939823150635,117.52804026824406,116.15096772162408,117.47012136778919
1851.3137199999999,0.12000088393688202,117.61675733287092,116.17697940758138,117.46963190597583
1851.363732,0.10413879156112671,117.63537792450174,116.20299317488983,117.46880823384265
1851.413719,0.15677805244922638,117.61250000000001,116.22901630827852,117.46537750500532
1851.46374,0.4536503255367279,117.57123988657736,116.2550264332224,117.45877623938443
1851.513721,0.14982163906097412,117.56562219380484,116.2810542496511,117.45271751123904
1851.5637239999999,0.04648172855377197,117.54707874776794,116.3070612525684,117.4494137478519
1851.613741,0.07068343460559845,117.66406616543638,116.30122561439119,117.44778409026361
1851.663722,0.15602688491344452,117.54757407328258,116.27869862519621,117.44556108880788
1851.713716,0.1645437479019165,117.42503230358733,116.25618784992069,117.44241264747203
1851.76373,0.12216643989086151,117.48327650845994,116.23367121961876,117.43988719008962
1851.8137159999999,0.05164095014333725,117.41012198876314,116.21114558158379,117.43839745322401
1851.863721,0.10649991035461426,117.47184133734758,116.18863255437508,117.43724259896996
1851.913717,0.14099203050136566,117.49916763044313,116.16611096981993,117.44070025732259
1851.9637189999999,0.008600624278187752,117.42671268423491,116.14359343874469,117.43936048322175
1852.013715,0.1431470662355423,117.36402801870895,116.12107320534955,117.4379708531966
1852.063711,0.14157983660697937,117.40382348285468,116.0985556742742,117.43646792998967
1852.113711,0.007053324952721596,117.48944768545316,116.07603814319896,117.43861061002787
1852.1637329999999,0.007903438992798328,117.55502104419203,116.05351881057712,117.44290473247291
1852.2137109999999,0.02685444988310337,117.64666826558195,116.03098956944895,117.44666474701003
1852.263713,0.09888473898172379,117.54608752180903,116.00848014533344,117.44895954928772
1852.313703,0.006958918645977974,117.52636777613867,115.98595991193818,117.4491821842206
1852.3637079999999,0.1182098388671875,117.58607311589743,115.96344508318285,117.44877120796833
1852.413724,0.02831069938838482,117.5927941556231,115.94092349862781,117.45153756034372
1852.463705,0.05490385368466377,117.60298201430979,115.91839695981943,117.45387678363822
1852.513704,0.024602709338068962,117.59899812364432,115.89588618454403,117.45613620214372
1852.563704,0.04228033125400543,117.5579868820758,115.87336730230878,117.45810152172317
1852.613719,0.06390591710805893,117.56460010910703,115.85084796968694,117.45972847982151
1852.663707,0.014357471838593483,117.59629707109538,115.82832188126527,117.46150076117574
1852.713716,0.03004603087902069,117.6380040685061,115.80580795328325,117.46348744408296
1852.763718,0.00732479989528656,117.59107587935401,115.78328456718148,117.46350938592872
1852.813715,0.037163544446229935,117.56832399081452,115.76076433378634,117.46407249600938
1852.8636999999999,0.16445249319076538,117.54429152210095,115.7382463523244,117.46354068671556
1852.913699,0.13187764585018158,117.59504726420924,115.71573377550239,117.46451748086736
1852.963716,0.008389905095100403,117.65040845578838,115.69321489326714,117.46378707317727
1853.013715,0.00872108805924654,117.68120937764866,115.67068790407217,117.46741074223063
1853.063717,0.008044506423175335,117.60728849894326,115.64816902183692,117.46634232373628
1853.113701,0.01733807660639286,117.51998846526074,115.62564878844178,117.4659860415044
1853.163701,0.016456304118037224,117.59677507506865,115.60313666200636,117.46642731980157
1853.213703,0.010563940741121769,117.6398714425726,115.58061732938451,117.46757279891509
1853.263733,0.12432412058115005,117.65149756805384,115.55809709598937,117.46752829338371
1853.313697,0.10336490720510483,117.65461116369063,115.53556425176788,117.46725103619792
1853.363697,0.07220523059368134,117.57208551524548,115.51306113306549,117.46732276799935
1853.4137329999999,0.018466252833604813,117.54613936958523,115.49054180044365,117.47228847978101
1853.4637069999999,0.09678471833467484,117.59432092714866,115.46800625390236,117.47536210327397
1853.5136969999999,0.024066463112831116,117.59044441272356,115.44549863133345,117.47789287460469
1853.563689,0.008988256566226482,117.54545478348658,115.42298380257812,117.47624618456157
1853.613691,0.07147481292486191,117.40209592571226,115.35860293486186,117.47523984624321
1853.6636899999999,0.0892966091632843,117.39487082397318,115.27540042539297,117.47460025354266
1853.713692,0.06355101615190506,117.20783257001479,115.19220290787516,117.4739204771445
1853.763692,0.018477024510502815,117.14280516605658,115.10900039840588,117.47215069164305
1853.81369,0.07156677544116974,116.92019329986121,115.02580121690424,117.47052944352328
1853.863692,0.018598202615976334,116.81250000000001,114.94260536336985,117.46680070656649
1853.913689,0.029871024191379547,116.7188083408719,114.85940285390096,117.46808926570105
1853.963688,0.0429934523999691,116.57768339103254,114.77620866435001,117.46661870704412
1854.0136889999999,0.056649383157491684,116.38791910330629,114.69301114683181,117.46375888394023
1854.063702,0.11358002573251724,116.33449480444179,114.60981030134673,117.46327657581958
1854.113684,0.00882631354033947,116.12465169069247,114.52658948805777,117.45989915874713
1854.1636819999999,0.08004368841648102,115.8610523240607,114.44342025826138,117.45694976105361
1854.213684,0.00695547740906477,115.78231371348961,114.360224404727,117.45587071847947
1854.263681,0.04299443960189819,115.63496140827552,114.27702189525773,117.45048356899702
1854.3136809999999,0.014041367918252945,115.48417417412988,114.19382770570716,117.43861440565004
1854.363699,0.06809322535991669,115.35982635087879,114.11062852420552,117.42866793046508
1854.4136839999999,0.01645241491496563,115.14536247931638,114.02739939099824,117.40992182980423
1854.46368,0.010354333557188511,114.9830614290696,113.94422516925117,117.38711816260968
1854.513676,0.05282079055905342,114.82988444981041,113.86103264368366,117.367465214379
1854.5636789999999,0.07485727965831757,114.75266854576155,113.77784011811652,117.35297423105703
1854.613685,0.03485443815588951,114.58250000000002,113.6946359446642,117.33537097055064
1854.663672,0.009750033728778362,114.409771714799,113.61142677926043,117.32551216865284
1854.713682,0.07720038294792175,114.19517087680231,113.5282492295461,117.31736605980277
1854.763671,0.010042321868240833,114.07175784824175,113.44503340820783,117.31289307534793
1854.813689,0.11599057912826538,113.94388059060054,113.36185253052626,117.3151690931478
1854.863675,0.06162083521485329,113.83751512305787,113.27862339731898,117.31161176996244
1854.913676,0.007576330564916134,113.66211348099841,113.1954475115881,117.30857697187821
1854.963689,0.07903953641653061,113.58373894361137,113.11224666610302,117.30497439943802
1855.013666,0.061271823942661285,113.45461865741686,113.02902585281406,117.29715494384958
1855.063682,0.023592544719576836,113.39692437531373,112.94586494293563,117.27827580477714
1855.113674,0.04748092219233513,113.22880883724052,112.86263913769598,117.25736538134616
1855.163672,0.019497983157634735,113.05527399931267,112.77945326806334,117.22829150833485
1855.213681,0.08928345143795013,113.00800798046885,112.69625741452896,117.21028446746132
1855.26367,0.10825912654399872,112.92650804505027,112.6130432571745,117.20373006652092
1855.313674,0.11985216289758682,112.81570903720782,112.52986237949254,117.20715831802562
1855.363679,0.023738941177725792,112.69155621290929,112.4466565420564,117.19362768142061
1855.413661,0.02659502997994423,112.5727002567327,112.36344904063644,117.16974276300127
1855.463665,0.04671385511755943,112.54587755242173,112.28027981084007,117.14438156077935
1855.513665,0.08947398513555527,112.40758188634084,112.19707397340393,117.12897602246912
1855.563668,0.09404295682907104,112.31626469085198,112.11387479190229,117.12112580142188
1855.613664,0.1259816288948059,112.17749193409666,112.04295853627531,117.12630534747221
1855.663665,0.037623580545186996,112.10787520027786,111.97370712856036,117.11617429106519
1855.713665,0.02520591765642166,112.06197359772469,111.90444879515044,117.0927788195511
1855.763661,0.05701656639575958,112.01250870817111,111.83519184687965,117.06981228112629
1855.81366,0.05783771350979805,111.86500000000001,111.76594043916471,117.04717970743098
1855.863658,0.0344260148704052,111.7467028434845,111.69668487603272,117.0178791270019
1855.913659,0.03192232549190521,111.67930133669533,111.62743069803984,116.98162477144629
1855.963654,0.02072412148118019,111.61500911034095,111.55817236462994,116.93934793834336
1856.0136559999999,0.016561364755034447,111.52158688900397,111.48892234205411,116.89198456851699
1856.063655,0.008597512729465961,111.38107201034487,111.41966262350539,116.86501279056438
1856.11366,0.06559963524341583,111.30862507267331,111.3504070603734,116.84184947362589
1856.163661,0.051887210458517075,111.22250000000003,111.28114318640763,116.8169202380971
1856.213655,0.010493483394384384,111.12769430897417,111.21188485299773,116.78165121223708
1856.263657,0.06857660412788391,111.02974879099224,111.1426362155607,116.7585006767761
1856.313658,0.010844795033335686,110.96138672553242,111.07337649701198,116.74031231965772
1856.363656,0.06594616919755936,110.87756927538385,111.00411816360207,116.72507674503612
1856.413653,0.03732990473508835,110.75718683572987,110.9348639856092,116.71016696995756
1856.463653,0.07419499009847641,110.63349820139356,110.86561119275514,116.69677007894762
1856.513657,0.02115940861403942,110.55202684199404,110.79635424448433,116.68187503996823
